,puma,above_lw,below_lw,above_pov,below_pov,pct_below_lw,pct_below_pov,code,name_x,flag,Unnamed: 3,Unnamed: 4,Unnamed: 5,state_fips,puma_short,name_y
5188,41200,26921.0,15082.0,36866.0,5137.0,0.359069590267,0.122300788039,41 00200,North Central Oregon--The Dalles City ,5,,,,41,200,or
5187,41200,26921.0,15082.0,36866.0,5137.0,0.359069590267,0.122300788039,41 00200,North Central Oregon--The Dalles City ,5,,,,41,200,or
4140,36200,39251.0,21992.0,52495.0,8748.0,0.35909410055,0.14284081446,36 00200,"Clinton, Franklin, Essex & Hamilton Counties ",3,,,,36,200,ny
4141,36200,39251.0,21992.0,52495.0,8748.0,0.35909410055,0.14284081446,36 00200,"Clinton, Franklin, Essex & Hamilton Counties ",3,,,,36,200,ny
4142,36200,39251.0,21992.0,52495.0,8748.0,0.35909410055,0.14284081446,36 00200,"Clinton, Franklin, Essex & Hamilton Counties ",3,,,,36,200,ny
2473,182303,28953.0,16235.0,38515.0,6673.0,0.35927679915,0.147671948305,18 02303,Marion County--Lawrence Township--Indianapolis (Northeast) & Lawrence Cities ,1,,,,18,2303,in
2474,182303,28953.0,16235.0,38515.0,6673.0,0.35927679915,0.147671948305,18 02303,Marion County--Lawrence Township--Indianapolis (Northeast) & Lawrence Cities ,1,,,,18,2303,in
2472,182303,28953.0,16235.0,38515.0,6673.0,0.35927679915,0.147671948305,18 02303,Marion County--Lawrence Township--Indianapolis (Northeast) & Lawrence Cities ,1,,,,18,2303,in
208,4130,35062.0,19661.0,49377.0,5346.0,0.359282203096,0.0976920124993,04 00130,Maricopa County--El Mirage City & Sun City ,1,,,,4,130,az
207,4130,35062.0,19661.0,49377.0,5346.0,0.359282203096,0.0976920124993,04 00130,Maricopa County--El Mirage City & Sun City ,1,,,,4,130,az
209,4130,35062.0,19661.0,49377.0,5346.0,0.359282203096,0.0976920124993,04 00130,Maricopa County--El Mirage City & Sun City ,1,,,,4,130,az
2594,20100,28859.0,16185.0,40151.0,4893.0,0.359315336116,0.108627120149,20 00100,Northwest Kansas ,5,,,,20,100,ks
2593,20100,28859.0,16185.0,40151.0,4893.0,0.359315336116,0.108627120149,20 00100,Northwest Kansas ,5,,,,20,100,ks
2592,20100,28859.0,16185.0,40151.0,4893.0,0.359315336116,0.108627120149,20 00100,Northwest Kansas ,5,,,,20,100,ks
1450,122103,21560.0,12097.0,29173.0,4484.0,0.359420031494,0.133226371929,12 02103,Collier County (East) ,1,,,,12,2103,fl
1449,122103,21560.0,12097.0,29173.0,4484.0,0.359420031494,0.133226371929,12 02103,Collier County (East) ,1,,,,12,2103,fl
1451,122103,21560.0,12097.0,29173.0,4484.0,0.359420031494,0.133226371929,12 02103,Collier County (East) ,1,,,,12,2103,fl
5285,42200,31125.0,17464.0,43268.0,5321.0,0.359422914651,0.109510383008,42 00200,Crawford & Warren Counties ,1,,,,42,200,pa
5284,42200,31125.0,17464.0,43268.0,5321.0,0.359422914651,0.109510383008,42 00200,Crawford & Warren Counties ,1,,,,42,200,pa
5283,42200,31125.0,17464.0,43268.0,5321.0,0.359422914651,0.109510383008,42 00200,Crawford & Warren Counties ,1,,,,42,200,pa
4832,39400,34018.0,19104.0,44249.0,8873.0,0.359625014118,0.167030608787,39 00400,Toledo City (West) ,1,,,,39,400,oh
4831,39400,34018.0,19104.0,44249.0,8873.0,0.359625014118,0.167030608787,39 00400,Toledo City (West) ,1,,,,39,400,oh
4830,39400,34018.0,19104.0,44249.0,8873.0,0.359625014118,0.167030608787,39 00400,Toledo City (West) ,1,,,,39,400,oh
6584,551400,39313.0,22099.0,53624.0,7788.0,0.359848238129,0.12681560607,55 01400,East Central Wisconsin ,1,,,,55,1400,wi
6583,551400,39313.0,22099.0,53624.0,7788.0,0.359848238129,0.12681560607,55 01400,East Central Wisconsin ,1,,,,55,1400,wi
6586,551400,39313.0,22099.0,53624.0,7788.0,0.359848238129,0.12681560607,55 01400,East Central Wisconsin ,1,,,,55,1400,wi
6585,551400,39313.0,22099.0,53624.0,7788.0,0.359848238129,0.12681560607,55 01400,East Central Wisconsin ,1,,,,55,1400,wi
5541,423800,33521.0,18858.0,45942.0,6437.0,0.360029782928,0.122892762367,42 03800,"Somerset, Bedford & Fulton Counties ",1,,,,42,3800,pa
5542,423800,33521.0,18858.0,45942.0,6437.0,0.360029782928,0.122892762367,42 03800,"Somerset, Bedford & Fulton Counties ",1,,,,42,3800,pa
5543,423800,33521.0,18858.0,45942.0,6437.0,0.360029782928,0.122892762367,42 03800,"Somerset, Bedford & Fulton Counties ",1,,,,42,3800,pa
2722,211706,33220.0,18720.0,44297.0,7643.0,0.360415864459,0.147150558337,21 01706,KIPDA Area Development District (West)--Louisville/Jefferson County (Southwest) ,1,,,,21,1706,ky
2723,211706,33220.0,18720.0,44297.0,7643.0,0.360415864459,0.147150558337,21 01706,KIPDA Area Development District (West)--Louisville/Jefferson County (Southwest) ,1,,,,21,1706,ky
2721,211706,33220.0,18720.0,44297.0,7643.0,0.360415864459,0.147150558337,21 01706,KIPDA Area Development District (West)--Louisville/Jefferson County (Southwest) ,1,,,,21,1706,ky
1380,12901,42725.0,24079.0,59310.0,7494.0,0.360442488474,0.112178911442,12 00901,"Brevard County (Northwest)--Titusville, Rockledge & Cocoa Cities ",1,,,,12,901,fl
1381,12901,42725.0,24079.0,59310.0,7494.0,0.360442488474,0.112178911442,12 00901,"Brevard County (Northwest)--Titusville, Rockledge & Cocoa Cities ",1,,,,12,901,fl
1382,12901,42725.0,24079.0,59310.0,7494.0,0.360442488474,0.112178911442,12 00901,"Brevard County (Northwest)--Titusville, Rockledge & Cocoa Cities ",1,,,,12,901,fl
801,66514,23981.0,13527.0,33781.0,3727.0,0.360643062813,0.0993654687,06 06514,Riverside County (Northwest)--Jurupa Valley & Eastvale Cities ,1,,,,6,6514,ca
802,66514,23981.0,13527.0,33781.0,3727.0,0.360643062813,0.0993654687,06 06514,Riverside County (Northwest)--Jurupa Valley & Eastvale Cities ,1,,,,6,6514,ca
803,66514,23981.0,13527.0,33781.0,3727.0,0.360643062813,0.0993654687,06 06514,Riverside County (Northwest)--Jurupa Valley & Eastvale Cities ,1,,,,6,6514,ca
931,67315,34320.0,19396.0,46912.0,6804.0,0.361084220716,0.126666170229,06 07315,San Diego County (West Central)--San Diego City (Central/Clairemont & Kearny Mesa) ,1,,,,6,7315,ca
932,67315,34320.0,19396.0,46912.0,6804.0,0.361084220716,0.126666170229,06 07315,San Diego County (West Central)--San Diego City (Central/Clairemont & Kearny Mesa) ,1,,,,6,7315,ca
930,67315,34320.0,19396.0,46912.0,6804.0,0.361084220716,0.126666170229,06 07315,San Diego County (West Central)--San Diego City (Central/Clairemont & Kearny Mesa) ,1,,,,6,7315,ca
1789,1211501,31359.0,17761.0,42915.0,6205.0,0.361583876221,0.126323289902,12 11501,Sarasota County (North) ,1,,,,12,11501,fl
1788,1211501,31359.0,17761.0,42915.0,6205.0,0.361583876221,0.126323289902,12 11501,Sarasota County (North) ,1,,,,12,11501,fl
1790,1211501,31359.0,17761.0,42915.0,6205.0,0.361583876221,0.126323289902,12 11501,Sarasota County (North) ,1,,,,12,11501,fl
3114,253302,37374.0,21207.0,47503.0,11078.0,0.362011573718,0.18910568273,25 03302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End ",1,,,,25,3302,ma
3115,253302,37374.0,21207.0,47503.0,11078.0,0.362011573718,0.18910568273,25 03302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End ",1,,,,25,3302,ma
3116,253302,37374.0,21207.0,47503.0,11078.0,0.362011573718,0.18910568273,25 03302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End ",1,,,,25,3302,ma
1685,129510,21688.0,12313.0,28393.0,5608.0,0.362136407753,0.164936325402,12 09510,Orange County (Northeast) ,1,,,,12,9510,fl
1683,129510,21688.0,12313.0,28393.0,5608.0,0.362136407753,0.164936325402,12 09510,Orange County (Northeast) ,1,,,,12,9510,fl
1684,129510,21688.0,12313.0,28393.0,5608.0,0.362136407753,0.164936325402,12 09510,Orange County (Northeast) ,1,,,,12,9510,fl
4616,371204,25631.0,14556.0,35716.0,4471.0,0.362206683753,0.11125488342,37 01204,"Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns ",1,,,,37,1204,nc
4614,371204,25631.0,14556.0,35716.0,4471.0,0.362206683753,0.11125488342,37 01204,"Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns ",1,,,,37,1204,nc
4615,371204,25631.0,14556.0,35716.0,4471.0,0.362206683753,0.11125488342,37 01204,"Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns ",1,,,,37,1204,nc
5998,482321,25391.0,14422.0,35761.0,4052.0,0.362243488308,0.101775801874,48 02321,Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities ,1,,,,48,2321,tx
5997,482321,25391.0,14422.0,35761.0,4052.0,0.362243488308,0.101775801874,48 02321,Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities ,1,,,,48,2321,tx
5999,482321,25391.0,14422.0,35761.0,4052.0,0.362243488308,0.101775801874,48 02321,Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities ,1,,,,48,2321,tx
1821,1212704,26195.0,14881.0,36289.0,4787.0,0.362279676697,0.116540072062,12 12704,Volusia County (Southwest Central)--Deltona & Lake Helen Cities ,1,,,,12,12704,fl
1822,1212704,26195.0,14881.0,36289.0,4787.0,0.362279676697,0.116540072062,12 12704,Volusia County (Southwest Central)--Deltona & Lake Helen Cities ,1,,,,12,12704,fl
1823,1212704,26195.0,14881.0,36289.0,4787.0,0.362279676697,0.116540072062,12 12704,Volusia County (Southwest Central)--Deltona & Lake Helen Cities ,1,,,,12,12704,fl
1426,121112,26410.0,15009.0,38558.0,2861.0,0.362369926845,0.0690745792994,12 01112,Broward County (South Central)--Miramar (West) & Pembroke Pines (Southwest) Cities ,1,,,,12,1112,fl
1427,121112,26410.0,15009.0,38558.0,2861.0,0.362369926845,0.0690745792994,12 01112,Broward County (South Central)--Miramar (West) & Pembroke Pines (Southwest) Cities ,1,,,,12,1112,fl
1425,121112,26410.0,15009.0,38558.0,2861.0,0.362369926845,0.0690745792994,12 01112,Broward County (South Central)--Miramar (West) & Pembroke Pines (Southwest) Cities ,1,,,,12,1112,fl
1419,121110,26053.0,14809.0,36216.0,4646.0,0.362414957662,0.113699769957,12 01110,Broward County (Central)--Davie Town & Cooper City ,1,,,,12,1110,fl
1420,121110,26053.0,14809.0,36216.0,4646.0,0.362414957662,0.113699769957,12 01110,Broward County (Central)--Davie Town & Cooper City ,1,,,,12,1110,fl
1421,121110,26053.0,14809.0,36216.0,4646.0,0.362414957662,0.113699769957,12 01110,Broward County (Central)--Davie Town & Cooper City ,1,,,,12,1110,fl
2497,182700,38125.0,21675.0,52678.0,7122.0,0.36245819398,0.119096989967,18 02700,"Greene, Daviess, Owen, Orange & Martin Counties ",1,,,,18,2700,in
2496,182700,38125.0,21675.0,52678.0,7122.0,0.36245819398,0.119096989967,18 02700,"Greene, Daviess, Owen, Orange & Martin Counties ",1,,,,18,2700,in
2498,182700,38125.0,21675.0,52678.0,7122.0,0.36245819398,0.119096989967,18 02700,"Greene, Daviess, Owen, Orange & Martin Counties ",1,,,,18,2700,in
6183,484612,22857.0,13003.0,29620.0,6240.0,0.362604573341,0.174010039041,48 04612,Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8 ,1,,,,48,4612,tx
6184,484612,22857.0,13003.0,29620.0,6240.0,0.362604573341,0.174010039041,48 04612,Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8 ,1,,,,48,4612,tx
6185,484612,22857.0,13003.0,29620.0,6240.0,0.362604573341,0.174010039041,48 04612,Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8 ,1,,,,48,4612,tx
4898,391600,29714.0,16922.0,37723.0,8913.0,0.362852731795,0.191118449267,39 01600,Trumbull County (South Central)--Warren & Niles Cities ,1,,,,39,1600,oh
4897,391600,29714.0,16922.0,37723.0,8913.0,0.362852731795,0.191118449267,39 01600,Trumbull County (South Central)--Warren & Niles Cities ,1,,,,39,1600,oh
4896,391600,29714.0,16922.0,37723.0,8913.0,0.362852731795,0.191118449267,39 01600,Trumbull County (South Central)--Warren & Niles Cities ,1,,,,39,1600,oh
3237,261600,31408.0,17888.0,42231.0,7065.0,0.362869198312,0.143317916261,26 01600,"Tuscola, Sanilac & Huron Counties ",1,,,,26,1600,mi
3238,261600,31408.0,17888.0,42231.0,7065.0,0.362869198312,0.143317916261,26 01600,"Tuscola, Sanilac & Huron Counties ",1,,,,26,1600,mi
3239,261600,31408.0,17888.0,42231.0,7065.0,0.362869198312,0.143317916261,26 01600,"Tuscola, Sanilac & Huron Counties ",1,,,,26,1600,mi
2146,171104,36215.0,20626.0,49016.0,7825.0,0.362871870657,0.137664713851,17 01104,St. Clair County (Central & Northeast) ,1,,,,17,1104,il
2145,171104,36215.0,20626.0,49016.0,7825.0,0.362871870657,0.137664713851,17 01104,St. Clair County (Central & Northeast) ,1,,,,17,1104,il
2147,171104,36215.0,20626.0,49016.0,7825.0,0.362871870657,0.137664713851,17 01104,St. Clair County (Central & Northeast) ,1,,,,17,1104,il
1570,128500,37036.0,21105.0,51674.0,6467.0,0.362996852479,0.111229597014,12 08500,Martin County ,1,,,,12,8500,fl
1571,128500,37036.0,21105.0,51674.0,6467.0,0.362996852479,0.111229597014,12 08500,Martin County ,1,,,,12,8500,fl
1569,128500,37036.0,21105.0,51674.0,6467.0,0.362996852479,0.111229597014,12 08500,Martin County ,1,,,,12,8500,fl
799,66513,26909.0,15349.0,37098.0,5160.0,0.363221165223,0.122107056652,06 06513,Riverside County (West Central)--Corona (Northwest) & Norco Cities ,1,,,,6,6513,ca
798,66513,26909.0,15349.0,37098.0,5160.0,0.363221165223,0.122107056652,06 06513,Riverside County (West Central)--Corona (Northwest) & Norco Cities ,1,,,,6,6513,ca
800,66513,26909.0,15349.0,37098.0,5160.0,0.363221165223,0.122107056652,06 06513,Riverside County (West Central)--Corona (Northwest) & Norco Cities ,1,,,,6,6513,ca
6805,5151040,37732.0,21535.0,49994.0,9273.0,0.363355661667,0.156461437225,51 51040,New River Valley Planning District Commission ,1,,,,51,51040,va
6804,5151040,37732.0,21535.0,49994.0,9273.0,0.363355661667,0.156461437225,51 51040,New River Valley Planning District Commission ,1,,,,51,51040,va
6803,5151040,37732.0,21535.0,49994.0,9273.0,0.363355661667,0.156461437225,51 51040,New River Valley Planning District Commission ,1,,,,51,51040,va
6476,50400,31971.0,18257.0,43869.0,6359.0,0.36348251971,0.126602691726,50 00400,"Southwest Vermont--Rutland, Bennington & Addison Counties ",3,,,,50,400,vt
6475,50400,31971.0,18257.0,43869.0,6359.0,0.36348251971,0.126602691726,50 00400,"Southwest Vermont--Rutland, Bennington & Addison Counties ",3,,,,50,400,vt
6474,50400,31971.0,18257.0,43869.0,6359.0,0.36348251971,0.126602691726,50 00400,"Southwest Vermont--Rutland, Bennington & Addison Counties ",3,,,,50,400,vt
3397,27500,22922.0,13090.0,30521.0,5491.0,0.363489947795,0.152476952127,27 00500,"St. Louis County (Southeast)--Duluth, Hermantown & Proctor Cities ",1,,,,27,500,mn
3396,27500,22922.0,13090.0,30521.0,5491.0,0.363489947795,0.152476952127,27 00500,"St. Louis County (Southeast)--Duluth, Hermantown & Proctor Cities ",1,,,,27,500,mn
3398,27500,22922.0,13090.0,30521.0,5491.0,0.363489947795,0.152476952127,27 00500,"St. Louis County (Southeast)--Duluth, Hermantown & Proctor Cities ",1,,,,27,500,mn
5495,423302,35841.0,20478.0,49095.0,7224.0,0.363607308368,0.128269322964,42 03302,"Delaware County (East)--Yeadon, Darby, Lansdowne Boroughs & Drexel Hill ",1,,,,42,3302,pa
5494,423302,35841.0,20478.0,49095.0,7224.0,0.363607308368,0.128269322964,42 03302,"Delaware County (East)--Yeadon, Darby, Lansdowne Boroughs & Drexel Hill ",1,,,,42,3302,pa
5493,423302,35841.0,20478.0,49095.0,7224.0,0.363607308368,0.128269322964,42 03302,"Delaware County (East)--Yeadon, Darby, Lansdowne Boroughs & Drexel Hill ",1,,,,42,3302,pa
1213,8818,30217.0,17282.0,40306.0,7193.0,0.363839238721,0.151434767048,08 00818,"Jefferson County (East Central)--Lakewood (North), Wheat Ridge & Golden Cities ",1,,,,8,818,co
1214,8818,30217.0,17282.0,40306.0,7193.0,0.363839238721,0.151434767048,08 00818,"Jefferson County (East Central)--Lakewood (North), Wheat Ridge & Golden Cities ",1,,,,8,818,co
1212,8818,30217.0,17282.0,40306.0,7193.0,0.363839238721,0.151434767048,08 00818,"Jefferson County (East Central)--Lakewood (North), Wheat Ridge & Golden Cities ",1,,,,8,818,co
1460,123101,25565.0,14637.0,36043.0,4159.0,0.364086363862,0.103452564549,12 03101,Duval County (Outer)--Jacksonville City (North & West) ,1,,,,12,3101,fl
1458,123101,25565.0,14637.0,36043.0,4159.0,0.364086363862,0.103452564549,12 03101,Duval County (Outer)--Jacksonville City (North & West) ,1,,,,12,3101,fl
1459,123101,25565.0,14637.0,36043.0,4159.0,0.364086363862,0.103452564549,12 03101,Duval County (Outer)--Jacksonville City (North & West) ,1,,,,12,3101,fl
1716,129909,25229.0,14450.0,35689.0,3990.0,0.364172484186,0.100556969682,12 09909,Palm Beach County (West of Boca Raton City) ,1,,,,12,9909,fl
1717,129909,25229.0,14450.0,35689.0,3990.0,0.364172484186,0.100556969682,12 09909,Palm Beach County (West of Boca Raton City) ,1,,,,12,9909,fl
1718,129909,25229.0,14450.0,35689.0,3990.0,0.364172484186,0.100556969682,12 09909,Palm Beach County (West of Boca Raton City) ,1,,,,12,9909,fl
6495,54600,26236.0,15031.0,33413.0,7854.0,0.364237768677,0.190321564446,54 00600,"Jackson, Wetzel, Roane, Braxton, Ritchie, Tyler, Gilmer & Calhoun Counties ",1,,,,54,600,wv
6496,54600,26236.0,15031.0,33413.0,7854.0,0.364237768677,0.190321564446,54 00600,"Jackson, Wetzel, Roane, Braxton, Ritchie, Tyler, Gilmer & Calhoun Counties ",1,,,,54,600,wv
6497,54600,26236.0,15031.0,33413.0,7854.0,0.364237768677,0.190321564446,54 00600,"Jackson, Wetzel, Roane, Braxton, Ritchie, Tyler, Gilmer & Calhoun Counties ",1,,,,54,600,wv
6498,54600,26236.0,15031.0,33413.0,7854.0,0.364237768677,0.190321564446,54 00600,"Jackson, Wetzel, Roane, Braxton, Ritchie, Tyler, Gilmer & Calhoun Counties ",1,,,,54,600,wv
1782,1211102,37229.0,21343.0,50437.0,8135.0,0.364389127911,0.138888888889,12 11102,St. Lucie County (South) ,1,,,,12,11102,fl
1784,1211102,37229.0,21343.0,50437.0,8135.0,0.364389127911,0.138888888889,12 11102,St. Lucie County (South) ,1,,,,12,11102,fl
1783,1211102,37229.0,21343.0,50437.0,8135.0,0.364389127911,0.138888888889,12 11102,St. Lucie County (South) ,1,,,,12,11102,fl
4895,391500,48781.0,27978.0,63433.0,13326.0,0.364491460285,0.173608306518,39 01500,"Mahoning County (Northeast)--Youngstown City, Boardman & Austintown ",1,,,,39,1500,oh
4893,391500,48781.0,27978.0,63433.0,13326.0,0.364491460285,0.173608306518,39 01500,"Mahoning County (Northeast)--Youngstown City, Boardman & Austintown ",1,,,,39,1500,oh
4894,391500,48781.0,27978.0,63433.0,13326.0,0.364491460285,0.173608306518,39 01500,"Mahoning County (Northeast)--Youngstown City, Boardman & Austintown ",1,,,,39,1500,oh
4634,371302,29671.0,17023.0,40314.0,6380.0,0.364565040476,0.136634257078,37 01302,Durham County (North)--Durham City (North) ,1,,,,37,1302,nc
4633,371302,29671.0,17023.0,40314.0,6380.0,0.364565040476,0.136634257078,37 01302,Durham County (North)--Durham City (North) ,1,,,,37,1302,nc
4632,371302,29671.0,17023.0,40314.0,6380.0,0.364565040476,0.136634257078,37 01302,Durham County (North)--Durham City (North) ,1,,,,37,1302,nc
7014,5311501,29650.0,17026.0,37803.0,8873.0,0.364769903162,0.190097694747,53 11501,Pierce County (Central)--Tacoma City (Central) ,1,,,,53,11501,wa
7015,5311501,29650.0,17026.0,37803.0,8873.0,0.364769903162,0.190097694747,53 11501,Pierce County (Central)--Tacoma City (Central) ,1,,,,53,11501,wa
7013,5311501,29650.0,17026.0,37803.0,8873.0,0.364769903162,0.190097694747,53 11501,Pierce County (Central)--Tacoma City (Central) ,1,,,,53,11501,wa
3541,281000,25397.0,14590.0,32748.0,7239.0,0.364868582289,0.181033835997,28 01000,Central Region--Jackson (West & South) & Clinton (South & East) Cities ,1,,,,28,1000,ms
3542,281000,25397.0,14590.0,32748.0,7239.0,0.364868582289,0.181033835997,28 01000,Central Region--Jackson (West & South) & Clinton (South & East) Cities ,1,,,,28,1000,ms
3540,281000,25397.0,14590.0,32748.0,7239.0,0.364868582289,0.181033835997,28 01000,Central Region--Jackson (West & South) & Clinton (South & East) Cities ,1,,,,28,1000,ms
4873,39909,38151.0,21925.0,48240.0,11836.0,0.364954391105,0.197017111659,39 00909,"Cuyahoga County (Northeast)--Euclid, Cleveland Heights & South Euclid Cities ",1,,,,39,909,oh
4872,39909,38151.0,21925.0,48240.0,11836.0,0.364954391105,0.197017111659,39 00909,"Cuyahoga County (Northeast)--Euclid, Cleveland Heights & South Euclid Cities ",1,,,,39,909,oh
4874,39909,38151.0,21925.0,48240.0,11836.0,0.364954391105,0.197017111659,39 00909,"Cuyahoga County (Northeast)--Euclid, Cleveland Heights & South Euclid Cities ",1,,,,39,909,oh
1195,8812,32492.0,18674.0,41544.0,9622.0,0.364968924677,0.188054567486,08 00812,Denver City (Northeast) ,1,,,,8,812,co
1194,8812,32492.0,18674.0,41544.0,9622.0,0.364968924677,0.188054567486,08 00812,Denver City (Northeast) ,1,,,,8,812,co
1196,8812,32492.0,18674.0,41544.0,9622.0,0.364968924677,0.188054567486,08 00812,Denver City (Northeast) ,1,,,,8,812,co
2628,20900,27070.0,15564.0,35844.0,6790.0,0.365060749636,0.159262560398,20 00900,Flint Hills Region--Emporia City ,3,,,,20,900,ks
2629,20900,27070.0,15564.0,35844.0,6790.0,0.365060749636,0.159262560398,20 00900,Flint Hills Region--Emporia City ,3,,,,20,900,ks
2630,20900,27070.0,15564.0,35844.0,6790.0,0.365060749636,0.159262560398,20 00900,Flint Hills Region--Emporia City ,3,,,,20,900,ks
4088,35200,18125.0,10432.0,22872.0,5685.0,0.365304478762,0.199075533144,35 00200,"San Juan County (Northeast)--Farmington, Bloomfield & Aztec Cities ",1,,,,35,200,nm
4087,35200,18125.0,10432.0,22872.0,5685.0,0.365304478762,0.199075533144,35 00200,"San Juan County (Northeast)--Farmington, Bloomfield & Aztec Cities ",1,,,,35,200,nm
4086,35200,18125.0,10432.0,22872.0,5685.0,0.365304478762,0.199075533144,35 00200,"San Juan County (Northeast)--Farmington, Bloomfield & Aztec Cities ",1,,,,35,200,nm
3582,29300,29250.0,16842.0,39392.0,6700.0,0.365399635512,0.145361451011,29 00300,Northeast Missouri ,1,,,,29,300,mo
3583,29300,29250.0,16842.0,39392.0,6700.0,0.365399635512,0.145361451011,29 00300,Northeast Missouri ,1,,,,29,300,mo
3584,29300,29250.0,16842.0,39392.0,6700.0,0.365399635512,0.145361451011,29 00300,Northeast Missouri ,1,,,,29,300,mo
3281,262500,33142.0,19087.0,43730.0,8499.0,0.365448314155,0.162725688794,26 02500,Lenawee & Hillsdale Counties ,1,,,,26,2500,mi
3280,262500,33142.0,19087.0,43730.0,8499.0,0.365448314155,0.162725688794,26 02500,Lenawee & Hillsdale Counties ,1,,,,26,2500,mi
3279,262500,33142.0,19087.0,43730.0,8499.0,0.365448314155,0.162725688794,26 02500,Lenawee & Hillsdale Counties ,1,,,,26,2500,mi
2327,173504,29443.0,16960.0,41604.0,4799.0,0.365493610327,0.103420037498,17 03504,"Chicago City (Northwest)--Irving Park, Albany Park, Forest Glen & North Park ",1,,,,17,3504,il
2326,173504,29443.0,16960.0,41604.0,4799.0,0.365493610327,0.103420037498,17 03504,"Chicago City (Northwest)--Irving Park, Albany Park, Forest Glen & North Park ",1,,,,17,3504,il
2325,173504,29443.0,16960.0,41604.0,4799.0,0.365493610327,0.103420037498,17 03504,"Chicago City (Northwest)--Irving Park, Albany Park, Forest Glen & North Park ",1,,,,17,3504,il
5303,42702,31704.0,18269.0,42918.0,7055.0,0.365577411802,0.141176235167,42 00702,Lackawanna (Outside Greater Scranton City) & Wyoming Counties ,1,,,,42,702,pa
5302,42702,31704.0,18269.0,42918.0,7055.0,0.365577411802,0.141176235167,42 00702,Lackawanna (Outside Greater Scranton City) & Wyoming Counties ,1,,,,42,702,pa
5301,42702,31704.0,18269.0,42918.0,7055.0,0.365577411802,0.141176235167,42 00702,Lackawanna (Outside Greater Scranton City) & Wyoming Counties ,1,,,,42,702,pa
5325,421300,34450.0,19858.0,46824.0,7484.0,0.365655152095,0.137806584665,42 01300,"Venango, Jefferson, Clarion & Forest Counties ",1,,,,42,1300,pa
5326,421300,34450.0,19858.0,46824.0,7484.0,0.365655152095,0.137806584665,42 01300,"Venango, Jefferson, Clarion & Forest Counties ",1,,,,42,1300,pa
5327,421300,34450.0,19858.0,46824.0,7484.0,0.365655152095,0.137806584665,42 01300,"Venango, Jefferson, Clarion & Forest Counties ",1,,,,42,1300,pa
853,67104,23031.0,13277.0,32030.0,4278.0,0.365676985788,0.117825272667,06 07104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City ",1,,,,6,7104,ca
852,67104,23031.0,13277.0,32030.0,4278.0,0.365676985788,0.117825272667,06 07104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City ",1,,,,6,7104,ca
854,67104,23031.0,13277.0,32030.0,4278.0,0.365676985788,0.117825272667,06 07104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City ",1,,,,6,7104,ca
4266,362300,20638.0,11906.0,28197.0,4347.0,0.365843166175,0.13357300885,36 02300,Tompkins County ,1,,,,36,2300,ny
4267,362300,20638.0,11906.0,28197.0,4347.0,0.365843166175,0.13357300885,36 02300,Tompkins County ,1,,,,36,2300,ny
4268,362300,20638.0,11906.0,28197.0,4347.0,0.365843166175,0.13357300885,36 02300,Tompkins County ,1,,,,36,2300,ny
1177,8806,28764.0,16596.0,41752.0,3608.0,0.365873015873,0.0795414462081,08 00806,Adams County (West Central)--Thornton & Federal Heights Cities ,1,,,,8,806,co
1178,8806,28764.0,16596.0,41752.0,3608.0,0.365873015873,0.0795414462081,08 00806,Adams County (West Central)--Thornton & Federal Heights Cities ,1,,,,8,806,co
1176,8806,28764.0,16596.0,41752.0,3608.0,0.365873015873,0.0795414462081,08 00806,Adams County (West Central)--Thornton & Federal Heights Cities ,1,,,,8,806,co
1067,68702,25075.0,14470.0,32954.0,6591.0,0.365912251865,0.166670881274,06 08702,Santa Cruz County (South & Coastal)--Santa Cruz City ,1,,,,6,8702,ca
1066,68702,25075.0,14470.0,32954.0,6591.0,0.365912251865,0.166670881274,06 08702,Santa Cruz County (South & Coastal)--Santa Cruz City ,1,,,,6,8702,ca
1065,68702,25075.0,14470.0,32954.0,6591.0,0.365912251865,0.166670881274,06 08702,Santa Cruz County (South & Coastal)--Santa Cruz City ,1,,,,6,8702,ca
5639,451102,37351.0,21560.0,52180.0,6731.0,0.365975793994,0.114257099693,45 01102,"Horry County (Southeast)--Myrtle Beach, North Myrtle Beach Cities & Socastee (East) ",1,,,,45,1102,sc
5638,451102,37351.0,21560.0,52180.0,6731.0,0.365975793994,0.114257099693,45 01102,"Horry County (Southeast)--Myrtle Beach, North Myrtle Beach Cities & Socastee (East) ",1,,,,45,1102,sc
